FTHG,FTAG,HTHG,HTAG,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5,B365>2.5,B365<2.5,GBAHH,GBAHA,GBAH,LBAHH,LBAHA,LBAH,B365AHH,B365AHA,B365AH
0,1,0,1,3.25,3.4,2.1,3.8,3.2,1.9,3.6,2.6,2.1,3.5,3.2,1.91,4.0,3.25,1.91,3.5,3.25,1.91,3.6,2.87,2.0,1.9,1.79,2.0,1.8,1.74,1.9,0.5,,,,2.125,1.775,0.25
1,1,1,0,1.3,5.0,9.0,1.27,5.0,9.5,1.22,4.8,9.5,1.29,4.5,8.0,1.3,5.0,9.0,1.25,5.0,9.0,1.22,5.0,9.5,1.65,2.05,1.7,2.1,1.92,1.66,-1.5,,,,,,
3,3,2,2,2.87,3.6,2.2,3.25,3.25,2.05,3.1,3.2,2.0,2.75,3.2,2.25,3.0,3.3,2.25,2.88,3.4,2.1,3.25,3.4,1.9,1.95,1.75,,,1.9,1.9,0.25,1.88,1.96,0.25,1.9,2.0,0.25
2,1,0,1,1.25,5.0,13.0,1.22,5.0,12.0,1.3,4.0,8.5,1.17,5.5,12.0,1.25,5.0,12.0,1.22,5.0,10.0,1.22,4.5,12.0,1.65,2.05,1.7,2.1,1.22,3.53,-0.5,,,,,,
0,2,0,2,2.2,3.4,3.0,2.05,3.4,3.1,2.1,3.2,2.9,2.2,3.25,2.75,2.2,3.2,3.2,2.0,3.4,3.1,2.0,3.4,3.0,1.9,1.79,2.0,1.8,1.9,1.95,-0.25,2.04,1.8,-0.25,1.975,1.925,-0.25
1,1,1,0,2.1,3.4,3.25,2.05,3.25,3.2,2.1,3.0,3.1,2.2,3.25,2.75,2.25,3.2,3.1,2.1,3.25,3.0,2.0,3.2,3.2,1.9,1.79,2.0,1.8,1.9,1.95,-0.25,1.94,1.9,-0.5,1.9,2.0,-0.25
0,2,0,1,2.0,3.2,3.75,1.95,3.25,3.5,1.9,3.1,3.5,1.91,3.2,3.5,2.0,3.3,3.6,2.0,3.25,3.25,1.9,3.25,3.4,1.9,1.79,1.9,1.9,1.95,1.69,-0.5,2.02,1.82,-0.5,2.05,1.85,-0.5
2,1,1,0,2.0,3.3,3.6,2.05,3.25,3.2,2.0,3.1,3.2,2.0,3.2,3.2,2.0,3.3,3.6,2.0,3.25,3.25,2.0,3.2,3.2,1.85,1.85,1.95,1.85,1.9,1.95,-0.25,1.76,2.08,-0.5,2.05,1.85,-0.5
1,0,1,0,1.33,4.5,9.0,1.3,4.4,9.0,1.4,3.9,6.0,1.3,4.33,8.0,1.33,4.5,9.0,1.33,4.2,8.0,1.3,4.33,8.0,1.65,2.05,1.75,2.05,1.3,2.96,-0.5,1.7,2.14,-1.5,,,
1,1,0,1,2.0,3.3,3.6,2.0,3.25,3.35,2.0,3.1,3.2,1.8,3.4,3.6,1.91,3.4,3.75,2.0,3.25,3.25,2.0,3.3,3.1,1.9,1.79,2.0,1.8,2.0,1.65,-0.5,,,,2.1,1.8,-0.5
5,1,3,0,2.1,3.25,3.4,1.95,3.25,3.5,1.9,3.1,3.5,1.83,3.2,3.75,2.1,3.3,3.3,2.0,3.25,3.25,1.9,3.25,3.4,1.85,1.85,1.9,1.9,1.95,1.69,-0.5,1.72,2.12,-0.25,1.875,2.025,-0.25
5,1,3,1,2.25,3.3,3.0,2.1,3.25,3.1,2.1,3.0,3.1,2.2,3.2,2.8,2.2,3.2,3.2,2.2,3.2,2.88,2.0,3.3,3.1,1.9,1.79,2.0,1.8,1.95,1.9,-0.25,2.0,1.84,-0.25,2.075,1.825,-0.25
0,2,0,1,2.37,3.3,2.8,2.3,3.25,2.75,2.2,3.0,2.9,2.2,3.25,2.75,2.3,3.2,3.0,2.38,3.2,2.62,2.25,3.3,2.62,1.75,1.95,1.8,2.0,1.75,2.1,0.0,,,,,,
